id,average-price,second-hand-resource,court,district,house-type,url,latitude,longtitude,second-hand-trading,build-time,address
58ffd14a5e986a07088a7a1b,129206,14,月坛西街东里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010604983.html,39.922019958496094,116.35594177246094,19,2000,月坛西街东里22号
58ffd1555e986a07088a7a1c,59146,1,广外南街50号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010657273.html,39.88895034790039,116.3535385131836,29,1999,白纸坊桥西北角
58ffd1565e986a07088a7a1d,83646,22,广南小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010303143.html,39.886878967285156,116.35363006591797,3,1998,白纸坊桥西北角
58ffd1595e986a07088a7a1e,106507,88,新安中里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010029795.html,39.88311767578125,116.36821746826172,73,2003,白纸坊西街与新安中里二巷交叉口
58ffd15d5e986a07088a7a1f,117318,462,铁道部第二小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010215865.html,39.917266845703125,116.35523986816406,219,1982,二七剧场路东(月坛中学西侧)
58ffd1645e986a07088a7a20,130229,528,陶然北岸,西城,住宅,https://m.fang.com/xiaoqu/bj/1010036933.html,39.8902587890625,116.38953399658203,91,2004,虎坊路19号院(南横东街与虎坊路交汇处西北角)
58ffd1755e986a07088a7a21,85676,19,南线阁街甲35号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010716477.html,39.89196014404297,116.35926055908203,27,2002,南线阁街甲35号院
58ffd18c5e986a07088a7a22,133680,27,白云观汽北小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010303677.html,39.9101676940918,116.34797668457031,40,1992,白云观街北里与白云路交叉口西北角
58ffd1985e986a07088a7a23,135349,34,西黄城根南街一区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010497345.html,39.92151641845703,116.38506317138672,53,1990,西单灵镜胡同地铁口往东200米
58ffd1a55e986a07088a7a24,118224,96,三里河东路小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010341071.html,39.92207336425781,116.3524398803711,90,1999,阜外大街三里河东路十字路口
58ffd1b35e986a07088a7a25,68255,6,迈豪时代居,西城,住宅,https://m.fang.com/xiaoqu/bj/1010068742.html,39.95366668701172,116.36235809326172,37,2001,西直门北大街47号院
58ffd1b45e986a07088a7a26,115245,560,清芷园,西城,住宅,https://m.fang.com/xiaoqu/bj/1010500263.html,39.87923049926758,116.37891387939453,279,2000,自新路与里仁街交叉点西南角
58ffd1b55e986a07088a7a27,64179,101,天缘公寓,西城,住宅,https://m.fang.com/xiaoqu/bj/1010001783.html,39.88277816772461,116.35810089111328,42,1999,广安门南街36号
58ffd1b55e986a07088a7a28,134812,77,榆树馆西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216761.html,39.94260787963867,116.35443878173828,84,2000,西直门外南路与展览馆路交叉口东南侧
58ffd1b95e986a07088a7a29,74843,60,广益大厦,西城,住宅,https://m.fang.com/xiaoqu/bj/1010313743.html,39.89643096923828,116.36219024658203,23,2007,广内广义街5号
58ffd1bb5e986a07088a7a2a,65199,33,立恒名苑,西城,住宅,https://m.fang.com/xiaoqu/bj/1010010306.html,39.88926696777344,116.35482025146484,44,2002,西二环广安门立交桥往南200米南滨河路23院
58ffd1bc5e986a07088a7a2b,81975,52,广信嘉园,西城,住宅,https://m.fang.com/xiaoqu/bj/1010003836.html,39.89656066894531,116.35986328125,35,2002,广安门内大街319号
58ffd1cd5e986a07088a7a2c,101373,5,庄胜城商业中心,西城,住宅,https://m.fang.com/xiaoqu/bj/1010001623.html,39.904685974121094,116.38433837890625,9,2000,香炉营头条33号
58ffd1d95e986a07088a7a2d,136452,94,九和苑,西城,住宅,https://m.fang.com/xiaoqu/bj/1010037814.html,39.94089889526367,116.35859680175781,NULL,2005,新华里10号院
58ffd1dd5e986a07088a7a2e,92410,81,天泽园,西城,住宅,https://m.fang.com/xiaoqu/bj/1010001780.html,39.898826599121094,116.35981750488281,18,2001,西便门内大街52号
58ffd1de5e986a07088a7a2f,112914,39,广义街甲10号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010518303.html,39.89781188964844,116.36348724365234,7,2000,善果胡同南侧广义街10号
58ffd1df5e986a07088a7a30,139872,67,安德馨居,西城,住宅,https://m.fang.com/xiaoqu/bj/1010032055.html,39.957054138183594,116.39004516601562,119,2003,德外大街安德路122号
58ffd1df5e986a07088a7a31,136676,19,长安兴融中心,西城,住宅,https://m.fang.com/xiaoqu/bj/1010072964.html,39.91067123413086,116.3685073852539,17,2004,闹市口大街1号
58ffd1e45e986a07088a7a32,137521,220,裕中东里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216767.html,39.97795867919922,116.39646911621094,506,1980,海淀裕中东里裕民中路东侧
58ffd1e55e986a07088a7a33,91863,43,信恒大厦,西城,住宅,https://m.fang.com/xiaoqu/bj/1010020168.html,39.894657135009766,116.3682632446289,38,2003,广安门内大街208号
58ffd1e95e986a07088a7a34,143815,10,宏汇园小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010198145.html,39.92076110839844,116.37657928466797,116,2000,什坊小街与辟才胡同交叉口(北京市宏庙小学旁边)
58ffd1eb5e986a07088a7a35,141327,225,中信城一期,西城,住宅,https://m.fang.com/xiaoqu/bj/1010661439.html,39.88997268676758,116.38349914550781,145,2009,菜市口大街6号院(两广大街与菜市口南大街交叉口东南)
58ffd1f55e986a07088a7a36,81537,2,广义里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216867.html,39.900230407714844,116.3628158569336,10,2001,西边门内大街槐柏树前街
58ffd1fc5e986a07088a7a37,140080,154,白云观南里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010215357.html,39.90451431274414,116.35354614257812,156,1987,白云路与白云观街交叉口
58ffd2045e986a07088a7a38,140632,13,大拐棒胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010349583.html,39.9317741394043,116.38240814208984,108,1990,西四地铁站向东200米
58ffd2045e986a07088a7a39,127204,1,相来家园,西城,住宅,https://m.fang.com/xiaoqu/bj/1010019593.html,39.903106689453125,116.36502838134766,10,2001,槐柏树12-1号
58ffd2085e986a07088a7a3a,84332,7,槐柏树后街1号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010341969.html,39.90409469604492,116.36457061767578,12,2001,槐柏树后街1号
58ffd2105e986a07088a7a3b,105218,4,天安国汇,西城,住宅,https://m.fang.com/xiaoqu/bj/1010164943.html,39.91014099121094,116.38552856445312,10,2007,宣内大街西绒线胡同100号(马哥孛罗酒店东侧)
58ffd2115e986a07088a7a3c,106084,18,建邦・礼仕阁,西城,住宅,https://m.fang.com/xiaoqu/bj/1010673243.html,39.916378021240234,116.35761260986328,6,2010,南礼士路19号
58ffd2125e986a07088a7a3d,117221,53,融城,西城,住宅,https://m.fang.com/xiaoqu/bj/1010066320.html,39.93446731567383,116.35803985595703,46,2004,百万庄大街9号
58ffd21c5e986a07088a7a3e,142114,42,五栋大楼,西城,住宅,https://m.fang.com/xiaoqu/bj/1010051475.html,39.93872833251953,116.35369873046875,42,2005,车公庄大街9号院
58ffd21d5e986a07088a7a3f,86055,40,陶然居,西城,住宅,https://m.fang.com/xiaoqu/bj/1010000887.html,39.88800048828125,116.38023376464844,39,2003,菜市口南大街西侧
58ffd21e5e986a07088a7a40,119296,1,新融苑,西城,住宅,https://m.fang.com/xiaoqu/bj/1010504271.html,39.909481048583984,116.37776184082031,5,2000,新文化街32号
58ffd22d5e986a07088a7a41,109918,1,玉阁胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010581343.html,39.953216552734375,116.4017333984375,NULL,2000,北二环鼓楼地铁向南300米
58ffd2325e986a07088a7a42,98857,132,三义里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010217205.html,39.893924713134766,116.33531951904297,254,2001,马连道北街与马连道路路口以东150米路北
58ffd2325e986a07088a7a43,73826,5,太平里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010303023.html,39.88999938964844,116.32255554199219,130,2000,马连道南街
58ffd2335e986a07088a7a44,133966,72,冠英园西区盛华苑,西城,住宅,https://m.fang.com/xiaoqu/bj/1010001305.html,39.94446563720703,116.37242126464844,184,1999,西直门内大街赵登禹路西侧
58ffd2385e986a07088a7a45,83237,16,新街口大七条15号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010581479.html,39.950565338134766,116.37871551513672,NULL,2000,新街口大七条15号院
58ffd23c5e986a07088a7a46,77138,5,新居西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010581585.html,39.897621154785156,116.35247039794922,1,2000,广安门新居西里
58ffd23d5e986a07088a7a47,49233,7,马连道欣园东路,西城,住宅,https://m.fang.com/xiaoqu/bj/1010122309.html,39.880714416503906,116.33854675292969,13,1993,马连道欣园东路与三路居路交点向北200米路东
58ffd23d5e986a07088a7a48,73618,16,三路居路101号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010012264.html,39.8804817199707,116.3398208618164,51,2002,三路居路101号院
58ffd23e5e986a07088a7a49,84632,14,红居斜街,西城,住宅,https://m.fang.com/xiaoqu/bj/1010345825.html,39.88970184326172,116.3447036743164,34,1987,广安门外大街红居斜街
58ffd23f5e986a07088a7a4a,102938,13,鸭子桥北里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010122625.html,39.88446807861328,116.35452270507812,NULL,NULL,白纸坊桥西北角(青年湖小学北侧)
58ffd2405e986a07088a7a4b,74173,1,滨河里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216809.html,39.88566207885742,116.35836029052734,12,2001,白纸坊桥东北
