id,second-hand-resource,longitude,court,address,house-type,latitude,url,average-price,second-hand-trading,build-time,district,,
5900a1bc5e986a05ba0d9780,20,116.34234619140625,阳光北里,西三旗,住宅,40.0433464050293,https://m.fang.com/xiaoqu/bj/1010197223.html,72321,134,2001,海淀,,
5900a1d75e986a05ba0d9784,44,116.35874938964844,静淑东里,清华东路北侧,住宅,40.00962448120117,https://m.fang.com/xiaoqu/bj/1010302637.html,74932,126,1999,海淀,,
5900a2ba5e986a05ba0d9799,38,116.25254821777344,京泉馨苑,旱河路东,住宅,39.969627380371094,https://m.fang.com/xiaoqu/bj/1010577989.html,63309,29,2006,海淀,,
5900a30f5e986a05ba0d979e,4,116.3671646118164,师大北路21号院,北三环中路蓟门桥东,住宅,39.97168731689453,https://m.fang.com/xiaoqu/bj/1010560143.html,83212,68,2000,海淀,,
5900a3725e986a05ba0d97a4,33,116.38822937011719,华鸿家园,西三旗桥向东建材城环岛东300米路南(建材城东路南侧,住宅,40.06765365600586,https://m.fang.com/xiaoqu/bj/1010584545.html,70089,73,2009,海淀,,
5900a39e5e986a05ba0d97aa,80,116.21624755859375,门头馨村南区,香山南路东侧,住宅,39.975711822509766,https://m.fang.com/xiaoqu/bj/1010579345.html,59654,125,2000,海淀,,
5900a3b45e986a05ba0d97ac,193,116.37818145751953,观林园,清河桥东900米,住宅,40.04522705078125,https://m.fang.com/xiaoqu/bj/1010187023.html,84429,1,2010,海淀,,
5900a3b95e986a05ba0d97ad,168,116.27911376953125,新梅园,圆明园西路,住宅,40.03754425048828,https://m.fang.com/xiaoqu/bj/1010499783.html,77809,145,1996,海淀,,
5900a3bb5e986a05ba0d97ae,44,116.35874938964844,海丰园,清华东路北侧,住宅,40.00962448120117,https://m.fang.com/xiaoqu/bj/1010302637.html,74932,126,1999,海淀,,
5900a3d25e986a05ba0d97b1,16,116.34989929199219,北航家属院,海淀区知春路大运村北侧,住宅,39.98572540283203,https://m.fang.com/xiaoqu/bj/1010557427.html,64083,36,1999,海淀,,
5900a5915e986a05ba0d97cb,43,116.383056640625,牡丹园北里,花园北路20号,住宅,39.98529815673828,https://m.fang.com/xiaoqu/bj/1010302649.html,102429,84,2000,海淀,,
5900a5965e986a05ba0d97cc,12,116.31573486328125,车道沟东里,西三环北路37号,住宅,39.95011901855469,https://m.fang.com/xiaoqu/bj/1010215261.html,84653,57,1992,海淀,,
5900a73c5e986a05ba0d97e9,65,116.30435180664062,汇新家园,人民大学西门,住宅,39.97296905517578,https://m.fang.com/xiaoqu/bj/1010170461.html,118535,15,2001,海淀,,
5900a7535e986a05ba0d97ea,193,116.37818145751953,宝盛里观林园,清河桥东900米,住宅,40.04522705078125,https://m.fang.com/xiaoqu/bj/1010187023.html,84429,1,2010,海淀,,
5900a8665e986a05ba0d97f8,152,116.28144836425781,万科西山庭院,圆明园西路与五环路交叉口,住宅,40.02426528930664,https://m.fang.com/xiaoqu/bj/1010035633.html,82148,18,2004,海淀,,
5900a8755e986a05ba0d97fc,333,116.29170989990234,世纪城三期晴雪园,蓝靛厂中路,住宅,39.97264099121094,https://m.fang.com/xiaoqu/bj/1010174551.html,139806,64,2004,海淀,,
5900a8865e986a05ba0d9802,117,116.30671691894531,阳春光华,知泉路东侧,住宅,39.972320556640625,https://m.fang.com/xiaoqu/bj/1010315125.html,130040,73,2001,海淀,,
5900a99f5e986a05ba0d9818,205,116.2919921875,世纪城垂虹园,蓝靛厂中路,住宅,39.96708679199219,https://m.fang.com/xiaoqu/bj/1010174511.html,115096,107,2014,海淀,,
5900a9b35e986a05ba0d981b,142,116.28612518310547,学风1911,海淀圆明园西路，与农大南路路口以西70米路南侧,住宅,40.02639389038086,https://m.fang.com/xiaoqu/bj/1010052673.html,73007,34,2004,海淀,,
5900aa4e5e986a05ba0d9827,66,116.37394714355469,花园路8号院,花园路东侧,住宅,39.97939682006836,https://m.fang.com/xiaoqu/bj/1010564827.html,126396,30,2000,海淀,,
5900aa9a5e986a05ba0d982f,5,116.21297454833984,红旗村,香山南路，红旗村6号,住宅,39.98577117919922,https://m.fang.com/xiaoqu/bj/1010700035.html,38891,4,1986,海淀,,
5900aac35e986a05ba0d9838,6,116.35783386230469,政法大院,西土城路25号,住宅,39.972625732421875,https://m.fang.com/xiaoqu/bj/1010216269.html,48325,1,2001,海淀,,
5900aacc5e986a05ba0d983a,6,116.38158416748047,马甸西村钟表宿舍,马甸西路东侧,住宅,39.977020263671875,https://m.fang.com/xiaoqu/bj/1010534343.html,90403,9,2000,海淀,,
5900ab5a5e986a05ba0d9847,6,116.38158416748047,钟表北园,马甸西路东侧,住宅,39.977020263671875,https://m.fang.com/xiaoqu/bj/1010534343.html,90403,9,2000,海淀,,
5900ac155e986a05ba0d9851,1,116.34941101074219,信息学院家属楼,清河小营东160米,住宅,40.05048751831055,https://m.fang.com/xiaoqu/bj/1010605903.html,68389,29,2000,海淀,,
5900ace65e986a05ba0d985a,1,116.26408386230469,德顺园,西四环四季青桥西,住宅,39.959346771240234,https://m.fang.com/xiaoqu/bj/1010673841.html,47009,NULL,2006,海淀,,
5900b0255e986a05ba0d9880,23,116.35025787353516,四道口9号院,四道口路9号院,住宅,39.96734619140625,https://m.fang.com/xiaoqu/bj/1010541463.html,84917,18,1998,海淀,,
5900b0545e986a05ba0d9884,117,116.30671691894531,阳春光华椿树园,知泉路东侧,住宅,39.972320556640625,https://m.fang.com/xiaoqu/bj/1010315125.html,130040,73,2001,海淀,,
590093c75e986a05ba0d947a,72,116.23045349121094,碧桐园,田村路南阜石路69号,住宅,39.935245513916016,https://m.fang.com/xiaoqu/bj/1010168587.html,71629,63,2008,海淀,,
590093cb5e986a05ba0d947b,77,116.15270233154297,前沙涧,苏家坨镇聂各庄东路北侧,住宅,40.11656188964844,https://m.fang.com/xiaoqu/bj/1010607025.html,40171,1,2000,海淀,,
590093cc5e986a05ba0d947c,78,116.31295776367188,华澳中心,紫竹院路31号,住宅,39.95012664794922,https://m.fang.com/xiaoqu/bj/1010206791.html,75067,77,2001,海淀,,
590093cd5e986a05ba0d947d,20,116.19055938720703,正源尚峰尚水,海淀温泉镇温泉政府附近,住宅,40.05185317993164,https://m.fang.com/xiaoqu/bj/1010187145.html,65257,71,2015,海淀,,
590093cf5e986a05ba0d947e,1,116.32439422607422,尚品公寓,上地信息产业基地环岛东南处,住宅,40.0373420715332,https://m.fang.com/xiaoqu/bj/1010079061.html,78953,19,2001,海淀,,
590093d05e986a05ba0d947f,310,116.33345031738281,上林溪,京新上地桥安宁庄东路,住宅,40.05337905883789,https://m.fang.com/xiaoqu/bj/1010378463.html,80721,104,2012,海淀,,
590093d25e986a05ba0d9480,57,116.38426208496094,中鑫嘉园,小关西后街东侧,住宅,39.98606872558594,https://m.fang.com/xiaoqu/bj/1010010066.html,97818,212,2004,海淀,,
590093d85e986a05ba0d9481,15,116.27967071533203,唐家岭新城,海淀区友谊路与土井村路交叉口西北侧(中国管理软件学院西侧),住宅,40.07087326049805,https://m.fang.com/xiaoqu/bj/1010605743.html,51629,NULL,2011,海淀,,
590093d95e986a05ba0d9482,7,116.2585220336914,六里屯小区,西北旺永丰路与丰滢东路交叉路口东南侧(中联硅谷南侧),住宅,40.0723762512207,https://m.fang.com/xiaoqu/bj/1010184505.html,43635,NULL,2013,海淀,,
590093da5e986a05ba0d9483,72,116.23045349121094,西山洋房,田村路南阜石路69号,住宅,39.935245513916016,https://m.fang.com/xiaoqu/bj/1010168587.html,71629,63,2008,海淀,,
590093dc5e986a05ba0d9484,15,116.27967071533203,唐家岭,海淀区友谊路与土井村路交叉口西北侧(中国管理软件学院西侧),住宅,40.07087326049805,https://m.fang.com/xiaoqu/bj/1010605743.html,51629,NULL,2011,海淀,,
590093dd5e986a05ba0d9485,32,116.37545776367188,五月华庭,西直门文慧园路6号,住宅,39.95828628540039,https://m.fang.com/xiaoqu/bj/1010170375.html,90542,107,2003,海淀,,
590093de5e986a05ba0d9486,92,116.28316497802734,正源定慧福里,八里庄路62号院定慧福里,住宅,39.93571853637695,https://m.fang.com/xiaoqu/bj/1010576343.html,73500,165,2010,海淀,,
590093df5e986a05ba0d9487,4,116.27149963378906,长银大厦公寓,永定路88号,住宅,39.9112434387207,https://m.fang.com/xiaoqu/bj/1010123017.html,35702,NULL,NULL,海淀,,
590093e35e986a05ba0d9488,98,116.3235855102539,上第moma,上地安宁庄西路9号,住宅,40.05070114135742,https://m.fang.com/xiaoqu/bj/1010710833.html,75299,133,2011,海淀,,
590093ea5e986a05ba0d9489,81,116.37222290039062,志强北园,文慧园路北侧(小西天牌楼西侧200米处),住宅,39.95901870727539,https://m.fang.com/xiaoqu/bj/1010197291.html,85566,419,1990,海淀,,
590093f05e986a05ba0d948a,26,116.23836517333984,颐丰庄园,永丰乡大牛坊小学附近,住宅,40.089683532714844,https://m.fang.com/xiaoqu/bj/1010000974.html,49738,1,2002,海淀,,
590093f25e986a05ba0d948b,215,116.34233856201172,清河毛纺厂南小区,毛纺路西侧，朱房路南侧,住宅,40.0325813293457,https://m.fang.com/xiaoqu/bj/1010486743.html,63964,206,1997,海淀,,
590093f45e986a05ba0d948c,64,116.33671569824219,上奥世纪中心,八达岭高速路西三旗桥东北角,住宅,40.06235885620117,https://m.fang.com/xiaoqu/bj/1010163783.html,46381,119,2011,海淀,,
590093f65e986a05ba0d948d,6,116.24744415283203,溪山嘉园,旱河路131号院,住宅,39.96184539794922,https://m.fang.com/xiaoqu/bj/1010675229.html,42501,NULL,2004,海淀,,
590093f75e986a05ba0d948e,137,116.36200714111328,建材城西二里,西三旗环岛东侧2000米,住宅,40.06796646118164,https://m.fang.com/xiaoqu/bj/1010198109.html,58578,193,1994,海淀,,
590093fb5e986a05ba0d948f,54,116.27831268310547,自由度,田村路8号(西四环外向西200米),住宅,39.93362045288086,https://m.fang.com/xiaoqu/bj/1010011909.html,58142,15,2002,海淀,,
590093fe5e986a05ba0d9490,69,116.35784149169922,蓟门北里,罗庄南路北侧，中关村中学分校西侧,住宅,39.97757339477539,https://m.fang.com/xiaoqu/bj/1010574705.html,101555,158,1982,海淀,,
590094005e986a05ba0d9491,128,116.38070678710938,硅谷先锋,建材城东一里,住宅,40.068199157714844,https://m.fang.com/xiaoqu/bj/1010024196.html,67057,3,2002,海淀,,
590094025e986a05ba0d9492,349,116.32675170898438,双榆树北里,中关村南大街40号,住宅,39.97751235961914,https://m.fang.com/xiaoqu/bj/1010196925.html,94322,333,1982,海淀,,
590094045e986a05ba0d9493,82,116.33465576171875,安宁佳园,西三旗安宁东路安宁佳园,住宅,40.05654525756836,https://m.fang.com/xiaoqu/bj/1010308715.html,86707,249,2007,海淀,,
590094065e986a05ba0d9494,18,116.25862884521484,椿楸嘉园,永定河路与旱河路交叉口东南侧,住宅,39.943260192871094,https://m.fang.com/xiaoqu/bj/1010760725.html,45555,20,2014,海淀,,
590094095e986a05ba0d9495,48,116.35807800292969,蓟门南里,北三环西路北侧首都体育学院东,住宅,39.97390365600586,https://m.fang.com/xiaoqu/bj/1010577305.html,95645,112,2000,海淀,,
5900940c5e986a05ba0d9496,51,116.36650848388672,怡清园,清河永泰庄甲19号东侧,住宅,40.04356384277344,https://m.fang.com/xiaoqu/bj/1010023420.html,66805,90,2003,海淀,,
590094145e986a05ba0d9497,125,116.27693176269531,复兴路79号院,复兴路79号院,住宅,39.91509246826172,https://m.fang.com/xiaoqu/bj/1010339637.html,86288,80,1998,海淀,,
590094175e986a05ba0d9499,14,116.23310089111328,巨山馨苑,四季青镇巨山路,住宅,39.94916915893555,https://m.fang.com/xiaoqu/bj/1010823371.html,38621,NULL,2007,海淀,,
5900941a5e986a05ba0d949a,40,116.2661361694336,田村路40号,北京市海淀区田村路40号,住宅,39.93421173095703,https://m.fang.com/xiaoqu/bj/1010657605.html,68775,83,1989,海淀,,
5900941f5e986a05ba0d949b,99,116.25211334228516,玉泉西街,玉泉西街甲11-3,住宅,39.91602325439453,https://m.fang.com/xiaoqu/bj/1010503025.html,64517,1,2000,海淀,,
